Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week
7331,07-07-19,male,346,blue,1,vanilla,yes,>100K,yes,2
7332,07-07-19,male,342,silver,4,vanilla,yes,,yes,8
7333,07-07-19,male,358,black,2,no preference,yes,>100K,yes,2
7334,07-07-19,female,182,blue,1,chocolate,yes,<100K,yes,7
7335,07-07-19,male,229,black,10,chocolate,yes,>100K,yes,2
7336,07-07-19,female,135,blue,10,specialty,yes,<100K,yes,8
7337,07-07-19,female,180,red,6,specialty,yes,<100K,yes,7
7338,07-07-19,male,200,no preference,0,vanilla,yes,,no,8
7339,07-07-19,female,394,silver,1,specialty,yes,<100K,no,4
7340,07-07-19,male,109,no preference,4,chocolate,yes,,yes,8
7341,07-07-19,male,168,white,1,vanilla,yes,,no,5
7342,07-07-19,male,183,white,10,chocolate,yes,,yes,8
7343,07-07-19,male,169,silver,10,specialty,yes,,yes,7
7344,07-07-19,male,194,no preference,5,vanilla,yes,>100K,yes,0
7345,07-07-19,female,312,red,7,swirl,yes,<100K,yes,0
7346,07-07-19,female,136,white,4,specialty,yes,<100K,yes,5
7347,07-07-19,male,104,blue,5,vanilla,yes,,yes,8
7348,07-07-19,female,242,no preference,7,swirl,yes,<100K,yes,0
7349,07-07-19,male,398,silver,1,no preference,yes,,yes,6
7350,07-07-19,female,145,no preference,8,chocolate,yes,<100K,yes,1
7351,07-07-19,female,318,black,8,swirl,yes,<100K,yes,0
7352,07-07-19,male,223,no preference,2,swirl,yes,,yes,5
7353,07-07-19,female,234,no preference,0,no preference,yes,<100K,yes,5
7354,07-07-19,female,311,no preference,10,chocolate,yes,<100K,yes,7
7355,07-07-19,male,323,red,5,specialty,yes,,yes,8
7356,07-07-19,female,399,no preference,9,vanilla,yes,<100K,yes,2
7357,07-07-19,male,242,silver,10,swirl,yes,>100K,yes,3
7358,07-07-19,male,359,white,6,no preference,yes,,yes,6
7359,07-07-19,female,137,no preference,3,no preference,yes,<100K,yes,1
7360,07-07-19,male,134,red,6,no preference,yes,,no,7
7361,07-07-19,female,204,silver,7,chocolate,yes,<100K,no,4
7362,07-07-19,female,204,white,2,no preference,yes,<100K,yes,5
7363,07-07-19,male,232,blue,8,chocolate,yes,,yes,7
7364,07-07-19,male,306,white,3,chocolate,yes,,yes,4
7365,07-07-19,male,386,red,9,specialty,yes,>100K,yes,1
7366,07-07-19,male,388,no preference,4,no preference,yes,>100K,yes,3
7367,07-07-19,male,186,silver,1,chocolate,yes,,yes,4
7368,07-07-19,female,177,black,4,vanilla,yes,<100K,yes,4
7369,07-07-19,male,278,no preference,7,vanilla,yes,>100K,yes,3
7370,07-07-19,male,399,no preference,8,no preference,yes,,yes,7
7371,07-07-19,male,390,white,2,no preference,yes,,yes,4
7372,07-07-19,female,166,white,4,vanilla,yes,<100K,no,4
7373,07-07-19,female,218,blue,2,vanilla,yes,<100K,yes,5
7374,07-07-19,female,246,white,2,chocolate,yes,<100K,no,4
7375,07-07-19,male,264,red,10,chocolate,yes,,no,6
7376,07-07-19,male,268,blue,1,swirl,yes,>100K,yes,3
7377,07-07-19,male,247,no preference,0,vanilla,yes,,yes,8
7378,07-07-19,female,133,blue,5,swirl,yes,<100K,yes,5
7379,07-07-19,female,159,blue,10,specialty,yes,<100K,yes,3
7380,07-07-19,male,123,white,7,no preference,yes,>100K,yes,1
7381,07-07-19,male,366,silver,1,specialty,yes,>100K,yes,3
7382,07-07-19,female,198,red,4,specialty,yes,<100K,no,4
7383,07-07-19,male,277,silver,10,vanilla,yes,>100K,yes,1
7384,07-07-19,female,331,blue,8,no preference,yes,<100K,yes,6
7385,07-07-19,male,321,blue,0,vanilla,yes,>100K,yes,2
7386,07-07-19,female,288,white,9,chocolate,yes,<100K,yes,8
7387,07-07-19,female,270,red,0,swirl,yes,<100K,yes,7
7388,07-07-19,female,378,no preference,8,vanilla,yes,<100K,yes,5
7389,07-07-19,male,321,blue,10,specialty,yes,,yes,8
7390,07-07-19,male,255,no preference,5,specialty,yes,>100K,yes,2
7391,07-07-19,male,287,no preference,6,specialty,yes,,yes,4
7392,07-07-19,female,323,silver,4,specialty,yes,<100K,yes,2
7393,07-07-19,male,153,no preference,5,specialty,yes,,yes,5
7394,07-07-19,male,227,no preference,4,no preference,yes,,yes,4
7395,07-07-19,female,238,silver,9,vanilla,yes,<100K,yes,2
7396,07-07-19,male,340,black,3,specialty,yes,>100K,yes,2
7397,07-07-19,female,183,blue,0,swirl,yes,<100K,yes,6
7398,07-07-19,male,205,no preference,9,chocolate,yes,,no,7
7399,07-07-19,female,349,black,6,swirl,yes,<100K,yes,8
7400,07-07-19,male,287,red,0,chocolate,yes,,yes,7
7401,07-07-19,male,354,blue,0,chocolate,yes,,yes,8
7402,07-07-19,female,257,black,1,no preference,yes,<100K,yes,7
7403,07-07-19,male,330,black,1,no preference,yes,,yes,6
7404,07-07-19,female,319,no preference,1,no preference,yes,<100K,no,8
7405,07-07-19,male,150,no preference,1,vanilla,yes,,yes,5
7406,07-07-19,female,383,white,0,swirl,yes,<100K,yes,8
7407,07-07-19,female,195,blue,2,chocolate,yes,<100K,no,7
7408,07-07-19,female,141,no preference,0,chocolate,yes,<100K,yes,0
7409,07-07-19,male,212,black,0,chocolate,yes,>100K,yes,0
7410,07-07-19,female,222,no preference,10,specialty,yes,<100K,yes,4
7411,07-07-19,male,148,black,6,swirl,yes,,yes,6
7412,07-07-19,female,140,red,5,swirl,yes,<100K,yes,6
7413,07-07-19,male,235,white,9,specialty,yes,,no,4
7414,07-07-19,male,343,white,10,specialty,yes,,no,6
7415,07-07-19,male,189,no preference,7,vanilla,yes,>100K,yes,3
7416,07-07-19,male,129,black,10,chocolate,yes,,yes,6
7417,07-07-19,male,284,blue,7,chocolate,yes,,no,7
7418,07-07-19,male,352,red,8,swirl,yes,,no,5
7419,07-07-19,male,399,white,6,chocolate,yes,,yes,5
7420,07-07-19,female,133,red,3,swirl,yes,<100K,no,8
7421,07-07-19,male,153,blue,9,specialty,yes,,yes,7
7422,07-07-19,female,319,red,6,no preference,yes,<100K,no,8
7423,07-07-19,male,354,red,1,chocolate,yes,>100K,yes,0
7424,07-07-19,male,219,white,10,chocolate,yes,,yes,5
7425,07-07-19,male,360,black,1,swirl,yes,,no,7
7426,07-07-19,female,149,no preference,6,specialty,yes,<100K,yes,5
7427,07-07-19,female,296,red,7,vanilla,yes,<100K,yes,8
7428,07-07-19,male,110,silver,9,no preference,yes,,no,7
7429,07-07-19,female,104,white,0,no preference,yes,<100K,yes,6
7430,07-07-19,male,203,black,4,chocolate,yes,,yes,7
7431,07-07-19,male,260,black,5,specialty,yes,,no,6
7432,07-07-19,female,106,blue,6,vanilla,yes,<100K,yes,6
7433,07-07-19,male,303,black,6,no preference,yes,>100K,yes,1
7434,07-07-19,female,285,blue,10,vanilla,yes,<100K,yes,5
7435,07-07-19,male,396,white,8,no preference,yes,>100K,yes,0
7436,07-07-19,male,267,blue,3,no preference,yes,>100K,yes,0
7437,07-07-19,male,130,white,9,no preference,yes,,yes,8
7438,07-07-19,male,276,blue,7,specialty,yes,,yes,6
7439,07-07-19,male,220,blue,10,vanilla,yes,,yes,7
7440,07-07-19,male,147,black,5,no preference,yes,,yes,7
7441,07-07-19,female,175,red,5,vanilla,yes,<100K,yes,5
7442,07-07-19,female,367,blue,0,swirl,yes,<100K,yes,7
7443,07-07-19,male,200,blue,2,vanilla,yes,,yes,6
7444,07-07-19,male,189,silver,2,swirl,yes,>100K,yes,3
7445,07-07-19,male,259,silver,3,specialty,yes,>100K,yes,3
7446,07-07-19,male,125,black,7,chocolate,yes,,yes,6
7447,07-07-19,female,238,red,3,chocolate,yes,<100K,yes,7
7448,07-07-19,male,359,blue,4,no preference,yes,,yes,5
7449,07-07-19,female,116,blue,5,vanilla,yes,<100K,yes,2
7450,07-07-19,female,295,red,7,chocolate,yes,<100K,yes,1
7451,07-07-19,female,242,black,8,specialty,yes,<100K,no,6
7452,07-07-19,male,290,no preference,1,vanilla,yes,>100K,yes,3
7453,07-07-19,male,216,black,9,no preference,yes,,yes,4
7454,07-07-19,male,201,blue,10,no preference,yes,,no,4
7455,07-07-19,female,160,silver,6,specialty,yes,<100K,yes,7
7456,07-07-19,male,370,white,6,specialty,yes,>100K,yes,3
7457,07-07-19,male,197,no preference,4,no preference,yes,,yes,8
7458,07-07-19,female,275,white,0,specialty,yes,<100K,no,6
7459,07-07-19,female,202,red,8,chocolate,yes,<100K,yes,4
7460,07-07-19,female,168,white,7,swirl,yes,<100K,yes,3
7461,07-07-19,female,265,white,10,chocolate,yes,<100K,yes,1
7462,07-07-19,male,143,blue,10,specialty,yes,,no,5
7463,07-07-19,female,217,black,9,chocolate,yes,<100K,yes,8
7464,07-07-19,male,167,black,10,vanilla,yes,,yes,6
7465,07-07-19,male,400,red,9,no preference,yes,,yes,8
7466,07-07-19,female,254,red,8,specialty,yes,<100K,yes,2
7467,07-07-19,male,102,black,7,vanilla,no,,yes,7
7468,07-07-19,male,263,blue,7,specialty,no,,yes,4
7469,07-07-19,male,122,blue,10,chocolate,yes,>100K,yes,0
7470,07-07-19,female,347,white,2,specialty,yes,<100K,yes,7
7471,07-07-19,male,249,blue,4,swirl,no,,no,8
7472,07-07-19,female,132,white,4,specialty,yes,<100K,yes,5
7473,07-07-19,female,362,silver,0,no preference,yes,<100K,yes,7
7474,07-07-19,male,323,blue,4,no preference,yes,,yes,6
7475,07-07-19,female,295,silver,5,no preference,yes,<100K,no,4
7476,07-07-19,male,122,black,8,no preference,yes,,no,7
7477,07-07-19,male,137,silver,2,swirl,no,,yes,4
7478,07-07-19,female,142,black,8,swirl,yes,<100K,yes,3
7479,07-07-19,female,220,no preference,7,specialty,yes,<100K,yes,3
7480,07-07-19,female,382,blue,6,chocolate,yes,<100K,yes,8
7481,07-07-19,male,305,silver,10,specialty,yes,,no,6
7482,07-07-19,female,283,blue,3,specialty,yes,<100K,no,4
7483,07-07-19,male,315,no preference,0,no preference,yes,,yes,7
7484,07-07-19,female,180,silver,8,vanilla,yes,<100K,yes,3
7485,07-07-19,female,103,red,2,no preference,yes,<100K,yes,4
7486,07-07-19,male,169,black,6,specialty,yes,>100K,yes,1
7487,07-07-19,male,146,blue,3,specialty,yes,,no,6
7488,07-07-19,female,385,white,2,no preference,yes,<100K,yes,2
7489,07-07-19,male,257,white,6,no preference,yes,>100K,yes,3
7490,07-07-19,male,227,red,6,vanilla,yes,,no,8
7491,07-07-19,female,150,red,1,swirl,yes,<100K,yes,4
7492,07-07-19,male,261,silver,4,chocolate,yes,>100K,yes,0
7493,07-07-19,male,197,white,2,no preference,yes,>100K,yes,3
7494,07-07-19,male,232,silver,5,swirl,yes,,no,5
7495,07-07-19,male,380,red,0,swirl,yes,,yes,6
7496,07-07-19,male,333,silver,2,no preference,yes,,no,7
7497,07-07-19,male,243,silver,3,no preference,yes,>100K,yes,2
7498,07-07-19,male,126,red,3,specialty,yes,,yes,5
7499,07-07-19,male,158,black,10,vanilla,yes,,yes,8
7500,07-07-19,male,237,red,3,specialty,yes,>100K,yes,0
7501,07-07-19,male,113,red,0,vanilla,yes,,no,8
7502,07-07-19,female,260,red,8,specialty,yes,<100K,no,7
7503,07-07-19,male,364,no preference,10,no preference,yes,,no,5
7504,07-07-19,male,264,blue,3,vanilla,yes,>100K,yes,1
7505,07-07-19,male,210,no preference,7,vanilla,yes,,no,7
7506,07-07-19,male,192,black,9,no preference,yes,>100K,yes,1
7507,07-07-19,female,382,silver,3,vanilla,yes,<100K,yes,7
7508,07-07-19,male,388,white,6,chocolate,yes,>100K,yes,1
7509,07-07-19,male,205,no preference,4,no preference,yes,>100K,yes,1
7510,07-07-19,male,298,white,3,no preference,yes,>100K,yes,2
7511,07-07-19,female,119,black,2,vanilla,yes,<100K,yes,1
7512,07-07-19,male,100,blue,4,specialty,yes,>100K,yes,3
7513,07-07-19,female,381,white,2,chocolate,yes,<100K,yes,2
7514,07-07-19,male,386,no preference,6,swirl,yes,>100K,yes,0
7515,07-07-19,male,360,blue,7,no preference,yes,>100K,yes,0
7516,07-07-19,male,176,blue,6,vanilla,yes,,yes,4
7517,07-07-19,male,164,no preference,8,specialty,yes,,yes,8
7518,07-07-19,male,390,red,8,no preference,yes,>100K,yes,3
7519,07-07-19,female,193,blue,5,no preference,yes,<100K,no,8
7520,07-07-19,male,288,silver,2,swirl,yes,>100K,yes,2
7521,07-07-19,male,213,red,5,specialty,yes,>100K,yes,3
7522,07-07-19,female,152,red,6,swirl,yes,<100K,yes,3
7523,07-07-19,female,145,red,8,specialty,yes,<100K,yes,6
7524,07-07-19,male,274,no preference,0,specialty,yes,>100K,yes,1
7525,07-07-19,female,308,black,7,vanilla,yes,<100K,yes,8
7526,07-07-19,male,318,white,6,no preference,yes,,yes,7
7527,07-07-19,male,126,blue,1,no preference,yes,,yes,8
7528,07-07-19,male,322,white,3,vanilla,yes,,yes,5
7529,07-07-19,female,396,no preference,7,no preference,yes,<100K,yes,7
7530,07-07-19,male,377,no preference,4,specialty,yes,,yes,5
7531,07-07-19,male,359,white,10,no preference,yes,>100K,yes,0
7532,07-07-19,male,102,blue,1,swirl,yes,>100K,yes,3
7533,07-07-19,female,131,silver,9,chocolate,yes,<100K,yes,7
7534,07-07-19,female,132,silver,1,vanilla,yes,<100K,no,8
7535,07-07-19,male,281,black,0,chocolate,yes,,yes,6
7536,07-07-19,male,139,blue,4,chocolate,yes,>100K,yes,2
7537,07-07-19,male,225,red,7,specialty,yes,>100K,yes,0
7538,07-07-19,female,329,blue,1,chocolate,yes,<100K,no,8
7539,07-07-19,female,393,silver,6,swirl,yes,<100K,yes,1
7540,07-07-19,male,178,silver,4,swirl,yes,>100K,yes,2
7541,07-07-19,male,319,black,8,swirl,yes,>100K,yes,0
7542,07-07-19,female,387,black,3,specialty,yes,<100K,yes,2
7543,07-07-19,male,163,blue,2,swirl,yes,>100K,yes,1
7544,07-07-19,male,231,white,4,vanilla,yes,,no,8
7545,07-07-19,male,392,black,3,no preference,yes,,no,4
7546,07-07-19,male,201,white,10,chocolate,yes,,yes,4
7547,07-07-19,female,375,silver,2,no preference,yes,<100K,no,7
7548,07-07-19,male,320,no preference,9,no preference,yes,,yes,4
7549,07-07-19,male,294,black,3,swirl,yes,,yes,6
7550,07-07-19,male,211,silver,0,specialty,yes,>100K,yes,0
7551,07-07-19,female,334,blue,10,vanilla,yes,<100K,yes,1
7552,07-07-19,male,356,silver,9,chocolate,yes,,yes,6
7553,07-07-19,male,336,blue,5,vanilla,yes,>100K,yes,1
7554,07-07-19,male,322,no preference,1,specialty,yes,,yes,4
7555,07-07-19,male,293,no preference,10,specialty,yes,,yes,5
7556,07-07-19,female,259,white,9,chocolate,yes,<100K,yes,2
7557,07-07-19,female,338,white,7,no preference,yes,<100K,yes,6
7558,07-07-19,female,163,blue,7,chocolate,yes,<100K,yes,7
7559,07-07-19,female,317,no preference,9,specialty,yes,<100K,yes,2
7560,07-07-19,male,183,blue,6,chocolate,yes,,no,8
7561,07-07-19,male,190,no preference,0,specialty,yes,>100K,yes,3
7562,07-07-19,female,385,silver,6,swirl,yes,<100K,yes,3
7563,07-07-19,female,230,blue,10,no preference,yes,<100K,yes,3
7564,07-07-19,female,221,silver,1,vanilla,yes,<100K,yes,8
7565,07-07-19,female,372,no preference,7,no preference,yes,<100K,yes,1
7566,07-07-19,male,386,no preference,0,swirl,yes,,yes,7
7567,07-07-19,male,242,white,3,swirl,yes,>100K,yes,3
7568,07-07-19,female,270,no preference,4,specialty,yes,<100K,yes,3
7569,07-07-19,female,265,no preference,6,swirl,yes,<100K,yes,8
7570,07-07-19,male,201,silver,9,no preference,yes,,yes,4
7571,07-07-19,male,139,blue,8,chocolate,yes,,no,5
7572,07-07-19,male,139,no preference,4,swirl,yes,,yes,5
7573,07-07-19,female,126,black,3,vanilla,yes,<100K,yes,0
7574,07-07-19,male,327,black,2,swirl,yes,,yes,7
7575,07-07-19,male,299,silver,7,swirl,yes,,yes,7
7576,07-07-19,male,209,red,9,swirl,yes,,yes,4
7577,07-07-19,female,365,silver,8,no preference,yes,<100K,yes,3
7578,07-07-19,male,241,silver,3,swirl,yes,,yes,7
7579,07-07-19,female,312,silver,1,swirl,yes,<100K,yes,3
7580,07-07-19,female,282,no preference,5,specialty,yes,<100K,yes,7
7581,07-07-19,male,214,white,10,chocolate,yes,>100K,yes,1
7582,07-07-19,male,382,no preference,9,specialty,yes,,yes,8
7583,07-07-19,female,384,white,3,swirl,yes,<100K,no,5
7584,07-07-19,female,284,red,0,specialty,yes,<100K,no,6
7585,07-07-19,male,329,black,4,chocolate,yes,,yes,6
7586,07-07-19,male,289,blue,4,specialty,yes,,yes,5
7587,07-07-19,male,148,blue,8,no preference,yes,,yes,7
7588,07-07-19,male,361,white,4,no preference,yes,,yes,5
7589,07-07-19,male,159,silver,8,no preference,yes,>100K,yes,3
7590,07-07-19,male,400,white,10,specialty,yes,,yes,4
7591,07-07-19,male,129,white,2,swirl,yes,,yes,5
7592,07-07-19,female,320,silver,10,chocolate,yes,<100K,yes,2
7593,07-07-19,female,159,silver,2,chocolate,yes,<100K,no,6
7594,07-07-19,male,190,white,3,swirl,yes,,yes,6
7595,07-07-19,male,199,no preference,2,swirl,yes,>100K,yes,2
7596,07-07-19,male,400,white,2,vanilla,yes,,yes,4
7597,07-07-19,male,103,no preference,0,no preference,yes,,yes,5
7598,07-07-19,female,391,silver,0,vanilla,yes,<100K,no,5
7599,07-07-19,female,350,blue,9,vanilla,yes,<100K,yes,2
7600,07-07-19,male,177,blue,7,specialty,yes,>100K,yes,1
7601,07-07-19,male,218,red,10,no preference,yes,,yes,7
7602,07-07-19,male,185,silver,8,specialty,yes,,yes,5
7603,07-07-19,male,123,white,2,chocolate,yes,,yes,8
7604,07-07-19,female,347,no preference,8,vanilla,yes,<100K,yes,0
7605,07-07-19,female,389,white,10,no preference,yes,<100K,yes,4
7606,07-07-19,female,342,no preference,3,swirl,yes,<100K,yes,2
7607,07-07-19,male,277,blue,8,no preference,yes,,yes,8
7608,07-07-19,female,303,no preference,9,vanilla,yes,<100K,yes,2
7609,07-07-19,male,245,blue,7,swirl,yes,>100K,yes,0
7610,07-07-19,male,244,white,10,no preference,yes,,no,4
7611,07-07-19,male,149,red,3,swirl,yes,>100K,yes,2
7612,07-07-19,male,296,silver,7,swirl,yes,,yes,6
7613,07-07-19,male,264,white,8,swirl,yes,>100K,yes,1
7614,07-07-19,male,210,red,4,vanilla,yes,>100K,yes,1
7615,07-07-19,male,113,red,9,no preference,yes,,no,4
7616,07-07-19,female,251,blue,10,swirl,yes,<100K,yes,3
7617,07-07-19,male,226,no preference,4,no preference,yes,,no,6
7618,07-07-19,male,309,black,8,no preference,yes,>100K,yes,1
7619,07-07-19,female,303,red,3,vanilla,yes,<100K,no,5
7620,07-07-19,male,247,blue,5,chocolate,yes,,no,5
7621,07-07-19,male,100,red,10,chocolate,yes,,yes,6
7622,07-07-19,male,193,blue,8,no preference,yes,,no,8
7623,07-07-19,male,188,silver,0,chocolate,yes,>100K,yes,3
7624,07-07-19,male,185,no preference,2,no preference,yes,,no,4
7625,07-07-19,male,142,no preference,2,no preference,yes,,no,5
7626,07-07-19,female,359,white,2,specialty,yes,<100K,yes,1
7627,07-07-19,male,147,black,6,no preference,yes,,yes,6
7628,07-07-19,male,328,white,5,vanilla,yes,>100K,yes,3
7629,07-07-19,male,157,silver,7,vanilla,yes,,no,7
7630,07-07-19,female,146,blue,10,vanilla,yes,<100K,yes,1
7631,07-07-19,male,221,no preference,2,swirl,yes,,no,5
7632,07-07-19,female,335,black,2,vanilla,yes,<100K,yes,6
7633,07-07-19,male,343,white,6,vanilla,yes,>100K,yes,3
7634,07-07-19,male,209,black,10,no preference,yes,,yes,5
7635,07-07-19,male,286,blue,7,no preference,yes,>100K,yes,1
7636,07-07-19,male,269,white,10,chocolate,yes,,yes,8
7637,07-07-19,male,328,no preference,1,no preference,yes,,no,8
7638,07-07-19,female,148,blue,2,vanilla,yes,<100K,yes,7
7639,07-07-19,male,152,no preference,3,vanilla,yes,>100K,yes,2
7640,07-07-19,male,239,white,9,specialty,yes,>100K,yes,0
7641,07-07-19,male,164,black,9,vanilla,yes,>100K,yes,0
7642,07-07-19,female,399,silver,5,no preference,yes,<100K,yes,5
7643,07-07-19,male,151,blue,6,no preference,yes,,yes,8
7644,07-07-19,male,368,black,8,vanilla,yes,,yes,7
7645,07-07-19,male,269,silver,9,chocolate,yes,>100K,yes,0
7646,07-07-19,male,242,no preference,4,swirl,yes,,yes,6
7647,07-07-19,female,165,black,3,swirl,yes,<100K,no,8
7648,07-07-19,male,117,blue,3,vanilla,yes,>100K,yes,3
7649,07-07-19,female,298,white,8,chocolate,yes,<100K,yes,7
7650,07-07-19,female,285,red,7,swirl,yes,<100K,no,7
7651,07-07-19,female,304,red,1,vanilla,yes,<100K,no,8
7652,07-07-19,male,336,no preference,2,swirl,yes,,no,6
7653,07-07-19,male,390,red,9,specialty,yes,,no,7
7654,07-07-19,male,187,no preference,7,swirl,yes,,yes,6
7655,07-07-19,male,299,silver,5,specialty,yes,>100K,yes,0
7656,07-07-19,female,366,white,0,chocolate,yes,<100K,yes,4
7657,07-07-19,female,220,red,6,vanilla,yes,<100K,no,7
7658,07-07-19,male,241,silver,1,no preference,yes,,yes,6
7659,07-07-19,female,210,blue,2,specialty,yes,<100K,yes,7
7660,07-07-19,female,191,black,10,chocolate,yes,<100K,yes,0
7661,07-07-19,male,227,silver,1,no preference,yes,>100K,yes,0
7662,07-07-19,male,354,red,8,chocolate,yes,>100K,yes,2
7663,07-07-19,female,285,black,5,vanilla,yes,<100K,yes,0
7664,07-07-19,female,310,black,8,vanilla,yes,<100K,yes,7
7665,07-07-19,male,106,white,0,specialty,yes,,yes,6
7666,07-07-19,female,273,black,10,vanilla,yes,<100K,yes,8
7667,07-07-19,female,184,blue,3,chocolate,yes,<100K,no,4
7668,07-07-19,male,189,white,4,no preference,yes,,yes,4
7669,07-07-19,male,297,blue,1,chocolate,yes,,yes,8
7670,07-07-19,female,191,black,8,swirl,yes,<100K,no,6
7671,07-07-19,male,256,silver,7,no preference,yes,,no,6
7672,07-07-19,female,107,red,10,specialty,yes,<100K,yes,6
7673,07-07-19,male,126,red,4,specialty,yes,,no,6
7674,07-07-19,female,333,black,4,vanilla,yes,<100K,yes,3
7675,07-07-19,male,158,white,6,specialty,yes,>100K,yes,2
7676,07-07-19,male,346,black,9,no preference,yes,>100K,yes,2
7677,07-07-19,male,362,black,4,vanilla,yes,>100K,yes,1
7678,07-07-19,female,361,no preference,0,chocolate,yes,<100K,no,5
7679,07-07-19,male,260,black,8,specialty,yes,>100K,yes,1
7680,07-07-19,male,164,no preference,1,specialty,yes,,yes,5
7681,07-07-19,male,362,no preference,9,specialty,yes,,yes,8
7682,07-07-19,male,310,silver,6,specialty,yes,,yes,6
7683,07-07-19,male,225,red,3,specialty,yes,>100K,yes,0
7684,07-07-19,male,258,silver,4,no preference,yes,,no,8
7685,07-07-19,male,322,white,1,vanilla,yes,,no,7
7686,07-07-19,male,172,blue,8,specialty,yes,>100K,yes,3
7687,07-07-19,male,207,silver,4,vanilla,yes,>100K,yes,3
7688,07-07-19,male,195,red,7,no preference,yes,,yes,4
7689,07-07-19,male,236,blue,6,no preference,yes,,yes,7
7690,07-07-19,male,257,red,0,swirl,yes,,yes,6
7691,07-07-19,female,223,red,8,chocolate,yes,<100K,no,7
7692,07-07-19,male,201,blue,6,swirl,yes,,yes,8
7693,07-07-19,female,341,black,0,chocolate,yes,<100K,yes,0
7694,07-07-19,male,136,no preference,0,no preference,yes,>100K,yes,0
7695,07-07-19,male,197,white,0,specialty,yes,,yes,7
7696,07-07-19,male,306,no preference,0,swirl,yes,,yes,8
7697,07-07-19,male,130,red,1,vanilla,yes,>100K,yes,1
7698,07-07-19,male,308,black,10,vanilla,yes,>100K,yes,3
7699,07-07-19,male,105,red,9,specialty,yes,,yes,4
7700,07-07-19,male,320,red,0,specialty,yes,>100K,yes,2
7701,07-07-19,male,325,white,10,no preference,yes,,no,6
7702,07-07-19,female,165,white,9,specialty,yes,<100K,yes,2
7703,07-07-19,male,126,blue,3,swirl,yes,,yes,6
7704,07-07-19,female,220,silver,0,specialty,yes,<100K,yes,7
7705,07-07-19,female,189,red,4,specialty,yes,<100K,yes,3
7706,07-07-19,female,322,white,8,chocolate,yes,<100K,yes,0
7707,07-07-19,female,296,black,0,chocolate,yes,<100K,no,8
7708,07-07-19,male,333,black,10,specialty,yes,,yes,8
7709,07-07-19,male,200,red,8,swirl,yes,,yes,7
7710,07-07-19,female,186,red,3,no preference,yes,<100K,yes,4
7711,07-07-19,female,141,white,8,chocolate,yes,<100K,yes,2
7712,07-07-19,female,222,red,9,specialty,yes,<100K,yes,6
7713,07-07-19,female,267,white,4,vanilla,yes,<100K,yes,3
7714,07-07-19,female,263,black,4,swirl,yes,<100K,yes,8
7715,07-07-19,female,171,no preference,3,chocolate,yes,<100K,no,8
7716,07-07-19,male,121,red,10,no preference,yes,,yes,5
7717,07-07-19,male,361,black,1,swirl,yes,,no,6
7718,07-07-19,male,315,no preference,8,vanilla,yes,,yes,6
7719,07-07-19,female,319,red,5,specialty,yes,<100K,yes,4
7720,07-07-19,female,376,red,6,specialty,yes,<100K,yes,6
7721,07-07-19,female,301,blue,5,vanilla,yes,<100K,yes,2
7722,07-07-19,male,383,blue,4,chocolate,yes,,yes,5
7723,07-07-19,male,339,blue,0,chocolate,yes,,yes,5
7724,07-07-19,female,391,no preference,5,chocolate,yes,<100K,yes,4
7725,07-07-19,female,146,white,2,specialty,yes,<100K,yes,7
7726,07-07-19,female,143,silver,4,swirl,yes,<100K,yes,0
7727,07-07-19,male,309,blue,9,no preference,yes,>100K,yes,3
7728,07-07-19,male,150,blue,9,vanilla,yes,,yes,6
7729,07-07-19,female,125,blue,6,no preference,yes,<100K,yes,5
7730,07-07-19,female,306,red,5,specialty,yes,<100K,yes,2
7731,07-07-19,male,350,black,1,specialty,yes,,no,8
7732,07-07-19,male,323,silver,6,swirl,yes,,no,6
7733,07-07-19,female,296,no preference,6,no preference,yes,<100K,no,7
7734,07-07-19,female,343,blue,3,specialty,yes,<100K,yes,3
7735,07-07-19,female,199,no preference,2,no preference,yes,<100K,yes,8
7736,07-07-19,male,172,red,3,no preference,yes,,yes,4
7737,07-07-19,female,266,black,0,specialty,yes,<100K,yes,4
7738,07-07-19,female,223,black,6,no preference,yes,<100K,yes,4
7739,07-07-19,female,367,no preference,4,chocolate,yes,<100K,yes,1
7740,07-07-19,female,161,blue,4,swirl,yes,<100K,yes,0
7741,07-07-19,female,321,blue,6,swirl,yes,<100K,no,4
7742,07-07-19,female,120,red,10,specialty,yes,<100K,yes,1
7743,07-07-19,male,181,black,9,no preference,yes,,yes,8
7744,07-07-19,female,249,silver,0,vanilla,yes,<100K,yes,1
7745,07-07-19,female,281,blue,10,chocolate,yes,<100K,yes,4
7746,07-07-19,male,208,black,5,vanilla,yes,,yes,6
7747,07-07-19,male,268,red,1,chocolate,yes,>100K,yes,1
7748,07-07-19,male,280,silver,6,specialty,yes,,no,6
7749,07-07-19,female,176,black,9,vanilla,yes,<100K,yes,8
7750,07-07-19,male,309,red,7,swirl,yes,,yes,8
7751,07-07-19,male,332,white,0,specialty,yes,>100K,yes,3
7752,07-07-19,female,285,blue,3,swirl,yes,<100K,yes,1
7753,07-07-19,male,350,no preference,5,no preference,yes,>100K,yes,3
7754,07-07-19,female,268,black,4,swirl,yes,<100K,yes,7
7755,07-07-19,male,319,white,9,chocolate,yes,>100K,yes,2
